"agency_name","address","city","email","phone_number","website"
"JOBAG Personaldienstleistungen","Sophie-Scholl-Platz 5","Hanau","hanau@job-ag.com","06181 98 39 30","http://www.job-ag.com"
"JobAgentur-Halle","Merseburger Straße 39","Halle","info@jobagentur-halle.de","0345 24 98 05 44",""
"Jobbörse Höhenberg Veedel e.V.","Olpener Str. 136","Köln","","0221 8 70 24 31",""
"JobBörse Rheinau","Relaisstr. 108, (Rheinau)","Mannheim","rheinau@mannheimer-jobboerse.de","0621 3 22 61-65","http://www.mannheimer-jobboerse.de"
"Jobcenter","Bensberger Str. 85","Bergisch Gladbach","rhein-berg@jobcenter-ge.de","02205 89 42 00","http://www.jobcenter-rhein-berg.de"
"Jobcenter Arge Magdeburg GmbH","Otto-von-Guericke-Str. 12a, (Altstadt)","Magdeburg","","0391 5 62 17 77","http://www.jobcenter-magdeburg.de"
"Jobcenter Bremer Str. 19","Molkereistr. 30","Zeven","","04281 9 83-67 49",""
"Jobcenter Burgenlandkreis","Friedensstr. 80","Zeitz","wsf-wndm@jc-blk.de","03441 22 90-0",""
"Jobcenter Burgenlandkreis","Friedrichsstr. 2","Weißenfels","wsf-wndm@jc-blk.de","03443 33 94-0","https://www.jobcenter-blk.de/de/jcblk-weissenfels.html"
"Jobcenter Burgenlandkreis","Hallesche Str. 60","Naumburg (Saale)","wsf-wndm@jc-blk.de","03445 71 02-0",""
"Jobcenter Chemnitz","Heinrich-Lorenz-Str. 35, (Altchemnitz)","Chemnitz","","0371 5 67 34 80","https://www.jobcenter-ge.de/lang_de/nn_492004/Argen/ArgeChemnitz/DE/Service/Impressum/Impressum-Knoten."
"Jobcenter des Landratsamtes Enzkreis","Ziegeleistr. 12","Mühlacker","","07041 89 74-24 14",""
"Jobcenter Hameln-Pyrmont","Süntelstr. 5, (Innenstadt)","Hameln","zentrale@arbeitsagentur.de","05151 7 81 54","https://www.jobcenter-ge.de"
"Jobcenter Hameln-Pyrmont Geschäftsstelle Bad Pyrmont","Mühlenbergstr. 8","Bad Pyrmont","jobcenter-hameln-pyrmont@jobcenter-ge.de","05281 93 56 83","https://www.jobcenter-hameln-pyrmont.de"
"Jobcenter Kreis Heinsberg Nebenstelle Hückelhoven","Ludovicistr. 1","Hückelhoven","","02433 4 45 70-0",""
"Jobcenter Kreis Höxter","Werner-Bock-Str. 8, (Innenstadt)","Bielefeld","heinz-bernd.meyer@jobcenter-ge.de","04952 7 16 99 50","http://www.jobcenter-kreis-hoexter.de"
"Jobcenter Kreis Steinfurt","Emsdettener Str. 68","Steinfurt","info@jobcenter-kreis-steinfurt.de","02551 69 53 70","http://www.jobcenter-kreis-steinfurt.de"
"jobcenter Kreis Steinfurt AöR","Landrat-Schultz-Str. 1","Tecklenburg","florian.dudek@kreis-steinfurt.de","02551 69 52 76","http://www.jobcenter-kreis-steinfurt.de"
"Jobcenter Landkreis Lörrach","Brombacher Str. 2","Lörrach","jobcenter-landkreis-loerrach@jobcenter-ge.de","07621 17 87 00","https://www.jobcenter-landkreis-loerrach.de"
"Jobcenter Landkreis Northeim - Geschäftsstelle Einbeck","Teichenweg 1","Einbeck","jobcenter-northeim.einbeck@jobcenter-ge.de","05561 93 09 40","https://www.jobcenter-ge.de"
"Jobcenter Lippe","Werner-Bock-Str. 8, (Innenstadt)","Bielefeld","","05231 4 59 90",""
"Jobcenter Mansfeld-Südharz","Baumschulenweg 1","Sangerhausen","zentrale@arbeitsagentur.de","03464 55 46 33","https://www.jobcenter-ge.de"
"Jobcenter Mansfeld-Südharz","Freimarkt 35","Hettstedt","zentrale@arbeitsagentur.de","03476 8 89 82 56",""
"Jobcenter Neckar-Odenwald-Kreis","Dekan-Blatz-Str. 5","Buchen (Odenwald)","jobcenter-neckar-odenwald-kreis@jobcenter-ge.de","06281 5 64 70","https://www.arbeitsagentur.de"
"Jobcenter Osnabrück","Johannistorwall 56, (Wüste)","Osnabrück","jobcenter-osnabrueck@jobcenter-ge.de","0541 18 17 70","http://www.jobcenter-osnabrueck.de"
"jobcenter rhein-sieg","Rathausallee 10, (Mülldorf)","Sankt Augustin","","02241 3 97 80","http://www.arge-rhein-sieg.de"
"JobCenter Schaumburg","Breslauer Str. 2-4","Stadthagen","service@jobcenter-schaumburg.de","05721 98 24","http://www.jobcenter-schaumburg.de"
"Jobcenter Sulingen","Bahnhofstr. 4","Sulingen","jobcenter-lk-diepholz.sulingen@jobcenter-ge.de","04271 9 32 10",""
"JobCoaching, Training & Personalentwicklung, Inh. Ines Dietrich","Nonnenstr. 42, (Plagwitz)","Leipzig","info@jobcoaching-jetzt.de","0341 98 98 34 06","https://www.jobcoaching-jetzt.de"
"jobDENTAL Stellenbörse Dentalbranche","Im Kirchfeld 9","Idstein","mail@jobdental.de","06126 2 29 04 10","http://www.jobdental.de"
"Jobeak-Private Arbeitsvermittlung","Spitzwegstr. 50, (Leubnitz-Neuostra)","Dresden","bewerbung@jobeak.de","0351 3 32 24 43",""
"Jobfair GmbH","Werderstr. 20, (Oststadt)","Mannheim","kontakt@jobfair-gmbh.de","0621 40 04 73-33","http://www.jobfair-gmbh.de"
"Jobgeister","Postfach 200304","Zwickau","","0375 2 10 93 40","https://jobgeister.de/"
"JobImpulse Nord GmbH Personaldienstleister","Martinistr. 60, (Altstadt)","Bremen","","0421 57 82 86 94",""
"Jobleister","Reilstr. 105, (Giebichenstein)","Halle","kunert-immobilien@t-online.de","0345 6 78 26 00","http://www.kunert-personal.de"
"Jobleister-Leipzig PAV der Kunert Immobilien und Dienstleistungs GmbH","Kieler Str. 45, (Mockau-Nord)","Leipzig","jobleisterleipzig@aol.de","0341 60 05 06 06","http://www.jobleister-leipzig.de"
"JOBMEDICA GmbH","Karcherallee 19","Dresden","dresden@jobmedica.de","0351 21 65 86-0",""
"Jobpoint Doris Siebigs Arbeitsvermittlung","Robert-Bosch-Str. 1","Heinsberg","siebigs@jobpoint-ds.de","02452 1 80 94 50","http://www.jobpoint-ds.de"
"jobprofile GmbH","Ostra-Allee 35, (Wilsdruffer Vorstadt/Seevorstadt-West)","Dresden","portal@jobprofile.de","0800 4 65 62 33",""
"jobs in time medical GmbH","Tal 27, (Altstadt)","München","frauke.prueser@jobsintime.de","089 4 14 14 43 45","http://www.jobsintime-medical.de"
"jobs4people, Agentur für Personalberatung","Simsonstr. 11, (Zentrum-Süd)","Leipzig","","0341 9 10 74 88","http://www.jobs4people.de"
"JobService Baden","Industriestr. 2","Östringen","info@jobservice-baden.de","07253 92 56 68","http://www.jobservice-baden.de"
"JobService Baden","Industriestr. 2","Östringen","info@jobservice-baden.de","07253 92 56 68","http://www.jobservice-baden.de"
"JobSwop.io UG (haftungsbeschränkt)","Gießerstr. 44, (Sonnenberg)","Chemnitz","info@jobswop.io","0371 23 45 42 66","https://jobswop.io"
"Jobteam - NRW Arbeitsvermittlung","Lindenthalgürtel 73, (Lindenthal)","Köln","","0221 33 77 99 77",""
"jobvalley Hannover, Studitemps GmbH","Fliegerstr. 1, (Vahrenheide)","Hannover","hannover@jobvalley.com","0511 16 59 13 50","https://jobvalley.com/de-de/standort/hannover/"
"jobvalley Münster","Friedrich-Ebert-Str. 135-137, (Geist)","Münster","","0251 59 06 52 30",""
"Jobvermittlung Sachsen","Straße des Friedens 29, (Raschau)","Raschau","info@jobvermittlung-sachsen.de","03774 1 89 26 18","https://www.jobvermittlung-sachsen.de"
"Jobwerk Beratungsstelle für ausblidungs- und arbeitsplatzsuchende junge Menschen","Porschestr. 2","Wolfsburg","","05361 30 89 99-0",""
"Jombru Event Personal Service","Hohe-Flum-Str. 45","Schopfheim","info@jombru.de","07622 6 67 25 70","http://www.jombru.de"
"Jordan Personal Service GmbH","Werderstr. 60","Müllheim","info@jordanpersonal.de","07631 7 47 06 10","http://www.jordanpersonal.de"
"JT Personal GmbH","","Twistringen","info@jt-personal.de","04243 9 70 21 40","http://www.jt-personal.de/"
"K & S GmbH Gesellschaft für Personaldienstleistung","Hagener Str. 14","Siegen","info@ks-gmbh.net","0271 38 46 25 60","http://www.ks-gmbh.net"
"Kairos GmbH","Trabantstr. 2-6, (Pölbitz)","Zwickau","info@kairos-gruppe.de","0375 2 70 25 52",""
"Kara Patrick","Markt 2","Wittichenau","service@weaidyourbusiness.com","035725 92 77 17",""
"Karl Ilona Personal-Service","Goethestr. 85, (Innenstadt)","Riesa","i.karl@personalservice-karl.de","03525 87 53 64",""
"Karl Ilona Personalservice Zeitarbeit","Rinckartstr. 3","Eilenburg","kontakt@personalservice-karl.de","03423 70 92 10","http://www.personalservice-karl.de"
"Karrieremacher24","Georg-Schumann-Str. 134, (Gohlis-Süd)","Leipzig","","0341 60 07 69 97","https://karrieremacher24.de"
"Kasa Personalleasing GmbH","Ladestr. 3a","Bremen","info@kasa-bremen.de","0421 52 62 69 10","http://www.kasa-bremen.de"
"KBryant GmbH","Schwanthalerstr. 17, (Ludwigsvorstadt)","München","r.oezcan@kbryant.de","089 54 45 53 71","https://www.kbryant.de"
"Kewa Personalberatung GmbH","Am Alten Brauhaus 9, (Merkenich)","Köln","info@kewa-personalberatung.de","0221 27 68 89 93","http://www.kewa-personalberatung.de"
"Kieserling Personallogsitcs GmbH","Bahnhofstr. 35","Buxtehude","buxtehude@kieserling.com","04161 6 69 98 11","http://www.kieserling-hamburg.de"
"Kiesner Personalmanagement GmbH","Preußenstr. 1","Empfingen","info@kiesner-pm.com","07485 4 29 99 77","https://kiesner-pm.com"
"Kit-Kraft Dienstleistungen","Heinrich-Schütz-Weg 3, (Zwätzen)","Jena","info@kit-kraft.de","0162 2 47 66 51","http://www.kit-kraft.de"
"KKB, Integrationsjobs","Am Justizzentrum 3-5, (Sülz)","Köln","","0221 33 77 90-0",""
"KKB, JobPerspektive","Xantener Str. 99H, (Nippes)","Köln","","0221 99 22 25-0",""
"KL-Personnel","Adelshofener Str. 1, (Nassenhausen)","Adelshofen","info@kl-ipersonnel.de","0176 28 02 39 98",""
"KMS Personalservice GmbH Zeitarbeit","Nickrischer Str. 15","Görlitz","info@kms-personalservice.de","035822 31 29-0",""
"KMS Zeitarbeit GmbH","An der Dreikönigskirche 10, (Innere Neustadt)","Dresden","dresden@kmsgroup.de","0351 48 52 51 20",""
"Knoche Frank","Heimbachstr. 8, (Goddelsheim)","Lichtenfels","info@headfinders.com","05636 9 93 79 20","http://www.headfinders.com"
"Koban Ivona Personalagentur","Loschwitzer Str. 32, (Blasewitz)","Dresden","dresden@ikoban.de","0351 4 40 08 83-0","http://www.ikoban.de"
"Koch & Benedict GmbH Personaldienstleistungen","Frankfurter Str. 184","Neu-Isenburg","info@kochundbenedict.de","06102 37 08 46","http://www.kochundbenedict.de"
"Koch Personal Leasing, Arbeitnehmerüberlassung & Arbeitsvermittlung","Kölner Platz 2","Troisdorf","info@kpl-zeitarbeit.de","02241 9 73 99 30","http://www.kpl-zeitarbeit.de"
"Koch Ute Jobmarkt-Sachsen","Marktstr. 1","Radeburg","info@jobmarkt-sachsen.com","035208 39 71 80","https://www.jobmarkt-sachsen.com/"
"König GmbH & Co. KG","Demianiplatz 55, (Altstadt)","Görlitz","nl.goerlitz@koenigkg.de","03581 76 62 65-0",""
"König GmbH & Co. KG","Nienhagener Str. 30","Moringen","moringen@koenigkg.de","05554 20 40","https://www.koenig-profile.de"
"König GmbH & Co.KG Personaldienstleistung","Erich-Maria-Remarque-Ring 22, (Innenstadt)","Osnabrück","","0541 9 70 52 10",""
"König GmbH & Co. KG Zeitarbeit","Konrad-Adenauer-Str. 17, (Innenstadt)","Frankfurt am Main","nl.frankfurt@koenigkg.de","069 9 13 01 40","http://www.koenig-dienstleistungen.de"
"König GmbH & Co. KG Zeitarbeit","Walther-Rathenau-Str. 60, (Altstadt)","Magdeburg","nl.magdeburg@koenigkg.de","0391 54 43 50-0","http://www.koenig-dienstleistungen.de"
"Koeppe Rolf Private Arbeitsvermittlung","Schleinufer 18a","Magdeburg","","0391 6 20 86 50","http://www.job-md.de"
"KÖTTER Personal Service GmbH & Co. KG","Straße des 17. Juni 25, (Leuben)","Dresden","info@koetter.de","0351 26 05 91 81",""
"Kötter Personal Service SE & Co. KG","Straubinger Str. 5, (Hohweg)","Bremen","","0421 43 38 00",""
"Kohne Personalservice GmbH","Lohstr. 23, (Innenstadt)","Osnabrück","","0541 7 60 14 27-0",""
"KONTERFAY GmbH","Ludwigsplatz 4, (Innenstadt)","Rosenheim","info@konterfay.de","08031 3 91 12 90","https://www.konterfay.de"
"KoRossCo GmbH","Im Dreieck 44","Rastede","info@korossco.de","0174 2 06 46 94","https://korossco.de"
"Kraftfahreragentur","Salzufler Str. 242, (Schwarzenmoor)","Herford","info@kraftfahrer-agentur.de","05222 34 47 85","http://www.kraftfahrer-agentur.de"
"Krebs Personaldienstleistungen","Am Eiswurmlager 1, (Coschütz/Gittersee)","Dresden","st.krebs-personal@web.de","0351 4 13 98 66",""
"Krug-Personal Leipzig GbR - Beratung - Coaching - Vermittlung","Schwägrichenstr. 3","Leipzig","info@krug-personal.de","0341 24 78 33 88","http://www.krug-personal.de"
"Kruk Gmbh","Diepenheimstr. 3","Schöppingen","info@kruk-gmbh.com","02555 9 29 69 58","https://kruk-gmbh.com/"
"KS Personaldienstleistung GmbH","Fischerstr. 42, (Neckarau)","Mannheim","info@kspersonal.de","0621 43 72 60 29","http://kspersonal.de"
"Kuch Rolf","E 3 11","Mannheim","rolf.kuch@t-online.de","0621 4 01 52 27",""
"Kurbitz Maik Arbeitsvermittlung Hausmeisterservice","Friedensstr. 39","Bitterfeld-Wolfen","","0171 6 54 90 77",""
"L.S. Dienstleistungsservice GmbH","Kötitzer Str. 16","Coswig","info@lsd-service.de","03523 53 67 89-0","https://www.lsd-service.de"
"Lartec GmbH","Wilhelm-Leuschner-Str. 19, (Innenstadt)","Worms","info@lartec-gmbh.de","06241 97 73 30","http://www.lartec-gmbh.de"
"Le Groupe Bleu GmbH","Bahnhofplatz 12, (Südweststadt)","Karlsruhe","info@legroupebleu.com","0721 90 98 98 11","https://legroupebleu.com/"
"Leipziger Tafel e.V.","Jordanstr. 5A, (Lindenau)","Leipzig","","0341 6 89 84 81",""
"LeonTa Personaldienstleistungen GmbH","Neudorfstr. 9, (Tutschfelden)","Herbolzheim","info@leonta-personaldienstleistungen.de","0761 76 69 60 75","http://www.leonta-personaldienstleistungen.de"
"Leucht Renée Personalberaterin","Am Querkamp 11, (Oberneuland)","Bremen","renee.leucht@hotmail.com","0421 3 49 16 53",""
"Level F Personal GmbH","Schiffertorstr. 45","Stade","kontakt@level-f.de","04141 4 23 40 53","https://level-f.de/"
"LOB Gesellschaft für flexible Beschäftigungsformen mbH","Bahnhofstr. 7","Diez","diez@lob-personal.de","06432 98 81 80","http://www.lob-personal.de"
"LOB Gesellschaft für flexible Beschäftigungsformen mbH","Dr.-Wolff-Str. 4","Limburg a. d. Lahn","info@lob-personal.de","06431 21 11 80","http://www.lob-personal.de"
"LocalHands GmbH","Hauptstr. 17-19, (Mombach)","Mainz","office@localhands.de","06131 6 24 80 44","http://www.localhands.de/"
"Lösch Daniel Arbeitsvermittlung","Sandstr. 116, (Borna-Heinersdorf)","Chemnitz","service@lg-job.de","0371 23 75 99 89","http://www.lg-job.de"
"Löschner Stefanie Joblife Recruiting","Dr.-Külz-Str. 4","Aue","info@loeschner-heberer.de","03771 2 76 65-21","http://www.loeschner-heberer.de"
"Logistic Experts","Am Mühlenberg 12, (Langenholdinghausen)","Siegen","info@logistic-experts.de","0271 4 05 89 00","http://www.logistic-experts.de"
"LOGISTIC PEOPLE (Deutschland) GmbH","Lilienthalstr. 146, (Bettenhausen)","Kassel","kassel@www.logistic-people.de","0561 47 39 59 35","http://www.logistic-people.de"
"LogistikCrew GmbH","Raiffeisenstr. 6, (Industriegebiet)","Langen (Hessen)","info@logistikcrew.de","06103 5 04 97 18","http://www.logistikcrew.de"
"Logo Concept GmbH Personalberatung","Rossertstr. 2, (Westend-Süd)","Frankfurt am Main","info@logo-concept-gmbh.de","069 36 60 31 44","http://www.logo-concept-gmbh.de"
"Logosys Personalservice GmbH Zeitarbeit","Otto-Röhm-Str. 69, (Nord)","Darmstadt","personalservice@logosys.de","06151 9 06 73 46","http://www.logosys-personalservice.de"
"Lorenz David","Weisbachstr. 1","Freiberg","kontakt@ap-management.info","01514 6 21 21 27","https://ap-management.info/"
"Lott GmbH","Im Wöhr 2","Rastatt","info@lott.hofmann.info","07222 9 29 79 10","https://www.lottgmbh.de"
"Lux Personalservice GmbH","Wüllener Str. 50","Ahaus","info@lux-personal.com","0256 19 17 07 90","http://www.lux-personal.com"
"M & M Service","Chausseestr. 19","Schermen","service@myhammer.de","03921 48 24 97","http://www.my-hammer.de/firma/m-und-m-service-moeser/"
"m.g.s Personalmanagement GmbH","Ostbeverner Str. 6","Telgte","info@mgs-personal.de","02504 9 85 97-0","http://www.mgs-personal.de"
"M.S.AV Michael Schwellenbach","","Münster","info@ms-consult.info","02534 64 54 00","http://www.ms-consult.info"
"M2 Personal GmbH","Gerhart-Hauptmann-Str. 26, (Löbervorstadt)","Erfurt","erfurt@m2-personal.de","0361 66 39 79 60","http://www.m2-personal.de"
"Magista Arbeitsvermittlung & Personalberatung GmbH Personal Service","Hubertusstr. 23","Alsdorf","","02404 67 55-0",""
"magnet360 - Mitarbeitergewinnung im Handwerk","Kaiser-Joseph-Str. 274, (Altstadt)","Freiburg im Breisgau","info@magnet360.de","0761 76 99 79 88","https://magnet360.de"
"MaKra Personal- und Dienstleistungs GmbH","Am Ziegelgrund 6","Korbach","info@makra-service.de","05631 5 06 97 80","http://www.makra-service.de"
"man@work Dresden","Hertha-Lindner-Str. 12, (Wilsdruffer Vorstadt/Seevorstadt-West)","Dresden","dresden@work-personal.de","0351 3 20 90 20",""
"man@work Personaldienstleistungen GmbH","Hertha-Lindner-Str. 12","Dresden","dresden@work-personal.de","0351 3 23 65 10",""
"Manage4U Krink & Partner Hans-Joachim Krink","Oberdorfstr. 36/8, (Mühlhausen)","Mühlacker","","07041 94 20 30",""
"Management Nord Personalservice","Vahrenwalder Str. 205, (Vahrenwald)","Hannover","","0511 47 41 68 53",""
"Manka Torsten Personalberatung","Am Treppchen 5","Leichlingen","manka@medical-placement.de","02175 16 84 76","http://www.medical-placement.de"
"Manpower GmbH & Co. KG","Berliner Str. 23a","Ludwigshafen am Rhein","ludwigshafen@manpower.de","0621 68 38 28 14","http://www.manpower.de"
"Manpower GmbH & Co. KG Personaldienstleistungen","Burgheimer Str. 7","Lahr/Schwarzwald","dresden@manpower.de","07821 92 39-0",""
"Manpower GmbH & Co. KG Personaldienstleistungen","Großherzog-Friedrich-Str. 40, (St Johann)","Saarbrücken","info@manpower.de","0681 5 95 37 50","http://www.manpower.de"
"Manpower GmbH & Co. KG Personaldienstleistungen","Obernstr. 25, (Innenstadt)","Bielefeld","info@manpower.de","0521 39 98 38-0","http://www.manpower.de"
"Manpower GmbH & Co. KG Personaldienstleistungen","Steinstr. 8","Bautzen","bautzen@ka.manpower.de","03591 2 70 79-0","http://www.manpower.de"
"Manpower GmbH & Co. KG Personaldienstleistungen","Waisenhausstr. 8, (Innere Altstadt)","Dresden","dresden@manpower.de","0351 8 67 54-13",""
"Manuvia People GmbH","Dippoldiswalder Str. 3","Altenberg","sales@manuvia.com","01516 1 17 13 59","https://www.manuvia.com"
"Marador GmbH","Kleiner Berlin 2, (Altstadt)","Halle (Saale)","info@marador.de","0345 56 60 12 40","http://www.marador.de"
"Marador GmbH Personaldienstleister","Avenwedder Str. 55, (Avenwedde)","Gütersloh","info@marador.de","05241 9 98 25-0","http://www.marador.de"
"Marador human resources GmbH Personaldienstleister","Hainstr. 6, (Zentrum)","Leipzig","","0341 98 99 53-60",""
"Maßarbeit e. V.","Hansastr. 33, (Innenstadt)","Herford","a.gorwa@massarbeit.org","05221 88 03 27","http://www.massarbeit.org"
"MaßArbeit kÄöR","Windthorststr. 3","Ostercappeln","","05473 9 57 60",""
"Mattern Johannes Personalberatung","Pozzistr. 1, (Neckarstadt)","Mannheim","jm@johannesmattern.de","0621 3 39 58 99","http://www.johannesmattern.de"
"maxx Personalservice GmbH","Lammstr. 12","Emmendingen","post@maxx-personalservice.de","07641 9 54 31 03","http://www.maxx-personalservice.de"
"Mc Nelson Personaltraining","Gartenring 26, (Keulos)","Künzell","info@mcnelson.de","0170 5 12 26 14","http://www.mcnelson.de"
"McDonalds, Job & Karriere Center Osnabrück","Liebigstr. 29, (Gartlage)","Osnabrück","info@mcdonalds.de","0541 58 05 36-1 00","http://www.mcdonalds-eckstein.de"
"Med Kontor Personalservice GmbH Personaldienstleistungen","Q 1 8, (Quadrate)","Mannheim","rhein-neckar@med-kontor.de","0621 9 76 64 75-0","http://www.med-kontor.de"
"MedFin GmbH","Markt 5","Reichenbach im Vogtland","info@time-work.eu","03765 7 94 60 55",""
"Medical Park Prien Kronprinz Betriebs GmbH & Co. KG","Alte Rathausstr. 9","Prien a. Chiemsee","prien-kronprinz@medicalpark.de","08051 6 08-0","http://www.medicalpark-kronprinz.de"
"MEDICmove Frank Herbst","Hartzstr. 4, (Eutritzsch)","Leipzig","info@medicmove.com","0341 69 76 40 00","https://www.medicmove.com"
"mediG Personal GmbH","Bahnhofstr. 32","Lübbecke","info@medig-personal.de","05741 8 09 71 80","https://medig-personal.services"
"Mensch & Arbeit","Debstedter Str. 96, (Langen)","Geestland","info@make-personal.de","04743 3 44 59 50","https://make-personal.de"
"Mentus GmbH","Wilhelm-Bode-Str. 38","Braunschweig","info@mentus.de","0171 6 80 68 93","http://www.mentus.de"
"Merbt Personaldienstleistung","Wilhelm-Leuschner-Platz 12, (Zentrum-Süd)","Leipzig","","0341 2 25 94 01",""
"meteor Personaldienste AG & Co. KGaA","Königsbrücker Str. 37, (Äußere Neustadt)","Dresden","dresden@meteor-ag.de","0351 56 34 91-0",""
"METEOR Personaldienste AG & Co.KGaA","Zschopauer Str. 74, (Bernsdorf)","Chemnitz","chemnitz@meteor-ag.de","0371 4 32 48-0",""
"Meyer Fachkräfte GmbH Hauptsitz Erfurt","Juri-Gagarin-Ring 152, (Altstadt)","Erfurt","info@meyer-fachkraefte.de","0361 5 58 46 30","http://www.meyer-fachkraefte.de"
"MIKRO PARTNER Service GmbH","Harsefelder Str. 12","Stade","stade@mikropartner.de","04141 41 08-0","http://www.mikropartner.de"
"Minero Personal GmbH","Lessingstr. 12, (Innenstadt)","Wolfsburg","","05361 2 72 48 56",""
"Minijob.Cloud UG (haftungsbeschränkt)","Rothenburg 14-16, (Centrum)","Münster","info@mintellity.com","0251 59 06 84 21","http://www.holding.mintellity.com"
"Mitarbeiterwerk","Kirchhuchtinger Landstr. 84","Bremen","vertrieb@mitarbeiterwerk.de","0172 4 37 14 56","https://mitarbeiterwerk.de"
"MK Personalagentur","Hospitalgasse 36f","Friedberg (Hessen)","","06031 1 68 94 60",""
"MM VIP-Services Personalberatung","Mainzer Str. 224, (Mehlem)","Bonn","info@mm-vip.de","0228 91 56 99 10","http://www.mm.vip.de"
"MMAP Magdeburger Personal-","Kornkamp 28, (Schirum)","Aurich","info@mm-ap.de","04941 96 98 75-0","http://www.mm-ap.de"
"Mobil mit Uwe Beul","","","","05204 9 05 91 98",""
"Modis","August-Wilhelm-Kühnholz Str. 5, (Tweelbäke)","Oldenburg (Oldenburg)","","0162 4 28 09 14",""
"Modis","Löhrstr. 2, (Zentrum-Nord)","Leipzig","","0341 30 57 10",""
"Modis Arbeitsvermittlung","Europaplatz 2, (Nord)","Darmstadt","darmstadt-it@modis.com","06151 1 36 62 20","http://www.modis.com/de-de/locations/de/hessen/darmstadt/modde_da-rau-it"
"MONDI GmbH","Hainstr. 26, (Zentrum)","Leipzig","","0341 30 86 72 00",""
"MONDI GmbH DIE Personalagentur","Amtsgerichtsstr. 1, (Innenstadt)","Zwickau","zwickau@mondigmbh.de","0375 6 06 85 80",""
"Morawski Thomas GS-Company","Könneritzstr. 7, (Wilsdruffer Vorstadt/Seevorstadt-West)","Dresden","dresden@gs-company.de","0351 2 62 94 61",""
"Mothes Britt Agentur Helferherz","Florian-Geyer-Str. 43, (Johannstadt-Nord)","Dresden","dresden@agentur-helferherz.de","0351 3 12 72 71",""
"MPM Marketing Personal GmbH","An der Lehmkaute 34, (Fehlheim)","Bensheim","info@mpm-tqm.de","06251 9 87 31 38",""
"MPP Magdeburger Personal Profis Personaldienstleister","Lübecker Str. 53, (Neue Neustadt)","Magdeburg","","0391 99 00 43 32",""
"MPS Handels- und Service GmbH Personaldienstleistungen","Schumannstr. 15","Nienburg (Weser)","","05021 9 04 30-50",""
"MR Personaldienst, Inh. Matthias Schenk","Zwingerstr. 32","Döbeln","britt-thoss@mr-personaldienst.de","03431 7 29 90 48","https://www.mrpersonaldienst.de"
"MRJobfinder GmbH","Weingartenstr. 4, (Südoststadt)","Offenburg","info@mrjobfinder.com","0781 96 66 67 90","https://mrjobfinder.com"
"MS Personal u. Service GmbH Zeitarbeit","Bockenheimer Landstr. 17-19, (Westend-Süd)","Frankfurt am Main","frankfurt@ms-personal.de","069 1 33 79 68 00","https://www.ms-pflegepersonal.de/"
"MSW & Partner Personalberatung für Führungsnachwuchs GmbH","Wilhelm-Herz-Str. 111","Hockenheim","mail@msw-partner.de","06205 2 56 90 03","http://www.msw-partner.de"
"MTL Personal GmbH","Dresdener Str. 64","Wurzen","info@mtl-personal.de","03425 81 98 74",""
"mtw modern time work GmbH Zeitarbeit","Annenstr. 5, (Wilsdruffer Vorstadt/Seevorstadt-West)","Dresden","info-dresden@modern-time-work.de","0351 49 80 91-0",""
"MÜLLER Drogeriemarkt","Emsstr. 36, (Innenstadt)","Rheine","info@mueller.de","05971 8 04 02 70","https://www.mueller.de/startseite.html"
"Müller Siegfried Inh. Jürgen Hombach e.K.","Rösrather Str. 544, (Rath/Heumar)","Köln","info@gtps.de","0221 79 00 43 40","http://www.gtps.de"
"MünsterlandManager.de GmbH & Co. KG NL Bocholt","Konrad-Zuse-Str. 4","Bocholt","","02871 3 53 90 00",""
"MünsterlandManager.de Wehner & Terfloth GbR","Am Mittelhafen 20, (Hafen)","Münster","info@muensterlandmanager.de","0251 38 47 16 33","https://muensterlandmanager.de"
"multiwork GmbH","Ludwigsplatz 4, (Altstadt-Nord)","Rosenheim","info@multiwork.de","08031 36 69-0","http://www.multiwork.de"
"MVB Medien Vertrieb Bremen GmbH","Flughafenallee 266.OG","Bremen","info@mvbremen.de","0421 5 37 11 13","http://mvbremen.de"
"MVI Promind GmbH","Editharing 31, (Stadtfeld Ost)","Magdeburg","magdeburg@promind.de","0391 53 57 66-0","http://www.promind.de"
"MW, Wahl M.","Hildastr. 33, (Südoststadt)","Offenburg","info@beratung-vertrieb-wahl.de","0781 9 26 60 88","http://www.beratung-vertrieb-wahl.de/"
"My Pegasus Beteiligungs GmbH","Hans-Böckler-Str. 1, (Oststadt)","Mannheim","info@mypegasus.de","0621 7 24 56 12","http://www.mypegasus.de"
"MY STAR","Oberste Gärten 25, (Kirdorf)","Bad Homburg v. d. Höhe","","06172 3 80 73 34",""
"n@work Service GmbH","Heinrich-Nordhoff-Str. 73-77, (Innenstadt)","Wolfsburg","","05361 8 92 77-20","http://www.network-wob.de"
"Naumann Jobagentur","","Magdeburg","info@jobagentur.info","0391 99 09 96 68",""
"Naumann Jobagentur | Personalmanagement","Könneritzstr. 15, (Wilsdruffer Vorstadt/Seevorstadt-West)","Dresden","dresden@jobagentur.info","0351 4 97 60 24",""
"Nehls Matthias Rent a Betriebswirt","Hechtstr. 41","Dresden","nehls@rent-a-betriebswirt.de","0351 3 39 59 23",""
"NETZWERK VIERNULL GMBH","Breitscheidstr. 16","Braunschweig","contact@netzwerkviernull.de","0171 5 52 55 78","https://www.netzwerkviernull.de"
