"agency_name","address","city","email","phone_number","website"
"Bau Gräfe GmbH","August-Bebel-Str. 2","Pulsnitz","info@bau-graefe.de","035955 7 29 73","https://www.bau-graefe.de"
"Bau Gräfe GmbH","August-Bebel-Str. 2","Pulsnitz","info@bau-graefe.de","","https://www.bau-graefe.de"
"Bau Held","Waldweg 11","Walhausen","email@bauheld.de","06545 4 86 90 60","http://bauheld.de"
"Bau-Just Inh. Heiko Just","Radeberger Str. 29","Großröhrsdorf","h.just@gmx.net","035952 29 94 90",""
"Bau Marschner GmbH","Sohlander Str. 17, (Schirgiswalde)","Schirgiswalde-Kirschau","m-m-s@t-online.de","03592 50 20 05","http://www.bau-marschner.de"
"BAU-MARTIN e.K.","Dresdener Str. 1A, (Wehrsdorf)","Sohland a. d. Spree","kontakt@bau-martin.eu","035936 3 08 55","http://www.bau-martin.eu"
"Bau-Müller GmbH","Göhrener Weg 2","Neuhausen/Erzgeb.","bau-mueller-neuhausen@t-online.de","037361 44 25","https://www.bau-mueller-neuhausen.de"
"Bau Niederkaina","Scheckwitz 1, (Scheckwitz)","Kubschütz","info@bg-ndk.de","035939 8 17 38","https://www.bg-ndk.de/"
"Bau Niederkaina","Scheckwitz 1, (Scheckwitz)","Kubschütz","info@bg-ndk.de","035939 8 17 36","https://www.bg-ndk.de/"
"Bau O.M.R. GmbH","","","info@omr-bau.de","089 59 91 86 70","http://www.omr-bau.de"
"Bau-Sanierungstechnik GmbH","Friedrich-Woehler-Str. 9","Gernsheim","info@bau-sanierungstechnik.de","06258 9 33 90","http://www.bau-sanierungstechnik.de"
"Bau-Sanierungstechnik GmbH","Friedrich-Woehler-Str. 9","Gernsheim","info@bau-sanierungstechnik.de","0170 3 32 32 32",""
"Bau Schübel GmbH","Postleitenstr. 2","Pleinfeld","info@bau-schuebel.de","09144 2 07",""
"BAU-SCHULZE-GmbH","Kamenzer Str. 50, (Äußere Neustadt)","Dresden","info@bauschulze.de","0351 8 98 12-0",""
"Bau-Service Becker GmbH","Neue Hauptstr. 120 A, (Kurort Gohrisch)","Gohrisch","bau-service-becker@gmx.de","035021 94 99 72",""
"Bau Spezi Kretschmer GmbH Geschäftsbüro","Martin-Luther-Str. 4, (Neugersdorf)","Ebersbach-Neugersdorf","mail@bauspezi-kretschmer.de","03586 70 24 43",""
"Bau-Ternes","Reppnitzer Rittergut 4, (Reppnitz)","Klipphausen","mail@bau-ternes.de","03521 40 31 34",""
"Bau- u. Transportgesellschaft Lindner mbH","Dresdner Str. 126A","Hohenstein-Ernstthal","info@lindner-bau.de","03723 49 87-0","https://www.lindner-bau.de"
"Bau und Baugrund","","","info@bau-und-baugrund.de","05271 9 50 90 03","http://www.bau-und-baugrund.de"
"Bau und Gerüstbau GmbH","Weißenfelser Str. 11, (Theißen)","Zeitz","kontakt@stuck-bruchstein.de","03441 68 03 08","http://www.stuck-bruchstein.de"
"Bau- und Hausmeisterservice Inh. André Bartsch Baudienstleistungen","Edelstr. 72A","Halbendorf","bartsch_andre@web.de","0170 7 99 04 96",""
"Bau- und Haustechnik Bad Düben GmbH","Torgauer Str. 33","Bad Düben","info@bht-baddueben.de","034243 3 04-0","http://www.bht-BadDueben.de"
"Bau- und Liegenschaftsbetrieb NRW Bielefeld","August-Bebel-Str. 91, (Innenstadt)","Bielefeld","smc.backoffice@blb.nrw.de","0521 5 20 49-0","http://www.blb.nrw.de"
"Bau- und Montagebetrieb Künkel GmbH","Dorfstr. 157, (Hermannsdorf)","Elterlein","kuenkelgmbh@t-online.de","03733 4 22 98",""
"Bau- und Pflasterunternehmen Walsdorff GmbH","Stendaler Chaussee 36","Osterburg (Altmark)","info@bau-koehler.de","03937 8 09 61","https://www.bau-koehler.de"
"Bau- und Reparaturservice GmbH T. Göschel & E. Jakob","Zechenstr. 79, (Wüstenbrand)","Hohenstein-Ernstthal","goeschel-jakob@t-online.de","0173 8 70 30 80",""
"Bau und Sanierung Elschner GmbH","Churschütz 26A, (Churschütz)","Lommatzsch","elschner-hochbau@gmx.de","035241 8 21 91",""
"Bau- und Umweltservice","Rodderweg 8","Brühl","fjx_gvvugzmrqkrc+5km4ws@ytx7aipjh93lb-.opn","02232 20 92 59","http://www.bu-bau.de"
"Bau Urban GmbH & Co. KG Thomas Urban Bauunternehmen","Untervierau 22, (Oberndorf)","Miltach","info@bau-urban.de","09944 3 04 91-0",""
"Bau Wert GmbH","Friedrich-Engels-Allee 256, (Barmen)","Wuppertal","info@bauwerkgmbh.de","0202 5 14 52 86",""
"Bau Wolke Bauunternehmen","Bobstädter Str. 7","Bürstadt","info@bau-wolke.de","06206 9 37 48 60","http://www.bau-wolke.de"
"bauart Baugeschäft- Bauplanung","Aartalstr. 1, (Flechtdorf)","Diemelsee","info@bauart-flechtdorf.de","05633 99 36 21","http://www.bauart-flechtdorf.de"
"Bauatelier Deutscher","Karl-Roth-Str. 2, (Gruna)","Dresden","info@bauatelier-deutscher.de","0351 26 54 36 36",""
"Baubetrieb Berndsen GmbH","Tackenweide 2","Emmerich am Rhein","info@baubetrieb-berndsen.de","02822 5 37 66 95","http://www.baubetrieb-berndsen.de"
"Baubetrieb Daniel Nelitz GmbH","Im Tiefen Land 3, (Diedorf)","Dermbach","info@baubetrieb-nelitz.de","036966 8 35 04-0","https://baubetrieb-nelitz.de/"
"Baubetrieb Frank Weißenborn","Theodor-Storm-Str. 40, (Leubnitz-Neuostra)","Dresden","f.weissenborn@gmail.com","0151 70 60 63 53",""
"Baubetrieb Hadler","Franz-Mehring-Str. 6","Hartha","info@baubetrieb-hadler.de","034328 65 28 20","http://www.baubetrieb-hadler.de"
"Baubetrieb Heinze Michael","Quergasse 7, (Schieritz)","Diera-Zehren","mail@bauheinze.de","",""
"Baubetrieb Kiltsch","In der Masch 2","Pohle","info@baubetrieb-kiltsch.de","05724 9 58 62 77","http://www.baubetrieb-kiltsch.de"
"Baubetrieb Krause & Söhne GbR","Hirschsprunger Str. 17","Altenberg","info@landschaftsbau-krause.com","035056 3 53 11",""
"Baubetrieb Ralf Buggisch","Dohnaer Str. 47, (Strehlen)","Dresden","buggisch-bau@t-online.de","0172 7 96 95 66",""
"Baubetrieb Richter","Hauptstr. 110, (Ebersbach)","Ebersbach-Neugersdorf","post@baubetrieb-v-richter.de","03586 30 08 23",""
"Baubetrieb Rost","Am Dorfbach 14, (Bräunsdorf)","Oberschöna","baubetriebrost@web.de","037321 87 99 09",""
"Baubetrieb Wolf","Gartenstadtstr. 34B, (Nietleben)","Halle (Saale)","info@bauwolf.de","0345 2 90 04 26","http://www.bauwolf.de"
"Baubüro Axel Zwicker","Lindenweg 2, (Gönnsdorf)","Dresden","info@baz-zwicker.de","0351 2 51 22 38","https://www.baz-zwicker.de"
"Baubüro Axel Zwicker GmbH","Lindenweg 2, (Gönnsdorf)","Dresden","info@baz-zwicker.de","0351 2 51 22 38",""
"Baubüro Waldheim GmbH","","Elze","info@bb-waldheim.de","05068 49 83","https://bb-waldheim.de/"
"baubüro west Teusen Gerhard Dipl.-Ing. Bauberatung","Siegelallee 12","Aachen","info@baubuerowest.de","","http://www.baubuerowest.de"
"BauBüroWaldheim GmbH","Bemeroder Str. 67A, (Kirchrode)","Hannover","info@bb-waldheim.de","05068 49 83","https://www.bb-waldheim.de/"
"Baucom","Am Düngel 5A","Syke","info@baucom.de","04242 1 69 70 92","https://www.baucom-weyhe.de"
"Bauconcept-Pflasterbau Mehmet Perse Bauconcept-Pflasterbau","Bahnhofstr. 8, (Irfersgrün)","Lengenfeld","bauconcept-p@t-online.de","037606 8 65 90","http://www.pflasterbau-perse.de"
"Baudekolon GmbH Bauunternehmen","Deutz-Mülheimer Str. 216, (Mülheim)","Köln","info@baudekolon.de","0221 99 87 76 99","http://www.baudekolon.de"
"Baudienstleistung Klaus Kubat","Alte Dorfstr. 54, (Naundorf)","Bobritzsch-Hilbersdorf","baudienstleistung-kubat@arcor.de","0177 2 17 92 47",""
"Baudienstleistung Ruckdäschel","Seumestr. 10A, (Poserna)","Lützen","ruckdaeschelbau@web.de","0152 58 73 13 35","https://xn--baudienstleistung-ruckdschel-snc.de"
"Bauen für Dresden GmbH","Brunnenstr. 11, (Leubnitz-Neuostra)","Dresden","info@bauen-fuer-dresden.de","0351 4 17 51 19",""
"Bauen für Griesheim AG","Eichendorffstr. 44","Griesheim","info@bauen-fuer-generationen.eu","06155 6 08 31 85","http://www.bauen-fuer-griesheim.de"
"Bauen Im Bestand","Vahrenheider Markt 49, (Vahrenheide)","Hannover","info@bauenimbestand-hannover.de","0511 89 95 21 79","http://www.bauenimbestand-hannover.de"
"Bauen mit Alpintechnik Inh. Dipl.-Ing. Uwe Steimann","Gartenstr. 72A","Radebeul","info@baualpin.de","0351 8 30 09 99",""
"Bauen mit System GmbH & Co. KG","Schulstr. 8","Rositz","info@bauenmitsystem.com","034498 80 23 34","https://www.bauenmitsystem.com"
"Bauen mit System GmbH & Co. KG","Schulstr. 8","Rositz","info@bauenmitsystem.com","034498 23 99 39","http://www.bauenmitsystem.com"
"Bauen und Wohnen GmbH Ostritz","Görlitzer Str. 33","Ostritz","bauenundwohnen@gesellschaften-ostritz.de","035823 8 65 93",""
"Bauentwicklungsgesellschaft Liebenau mbH","Raderhorster Ring 1, (Raderhorst)","Petershagen","webmaster@bauentwicklung-liebenau.de","05726 12 34","http://www.bau-liebenau.de"
"Bauer Bau Albernau GmbH","Untere Teichstr. 10, (Albernau)","Zschorlau","info@bauer-bau.com","03771 44 09 19","https://www.bauer-bau.com"
"Bauer Bau GmbH","Kalkreiße 16, (Krämpfervorstadt)","Erfurt","u0022service@webmailer.de","0170 2 32 89 85","http://www.bauer-walschleben.de"
"Bauer Bau und Service GmbH & Co. KG","Wilhelm-Roser-Str. 13","Marburg","info@bauerservice.de","06421 1 76 80 73","http://www.bauerservice.de"
"Bauer Bau und Service GmbH & Co. KG","Wilhelm-Roser-Str. 13","Marburg","info@bauerservice.de","0171 1 64 51 75",""
"Bauer Bauunternehmen GmbH","In der Aue 2B","Walschleben","u0022service@webmailer.de","036201 6 42-0","http://www.bauer-walschleben.de"
"Bauer Bauunternehmen GmbH","Lauchaer Höhe 25","Waltershausen","u0022service@webmailer.de","03622 4 40 80","http://www.bauer-walschleben.de"
"Bauer GmbH Erwin","Am Eiskeller 12, (Jägersburg)","Homburg","info@bauer-hom.de","06841 7 52 38","http://www.bauer-bauunternehmung-homburg.de"
"Bauer Harald Dipl.Ing.(FH)","","Pleystein","info@harald-bauer-bau.de","09654 91 43 33",""
"Bauer Josef GmbH Baugeschäft","Rottendorfer Str. 38","Niedermurach","info@bauer-hochtief.de","09671 6 09",""
"Bauer Volker","Dittesstr. 30, (Westend)","Plauen","volker-bauer@vogtlandbau.de","03741 14 91 29",""
"Bauer Winnie","Eupener Str. 91, (Mützenich)","Monschau","info@bauhandwerk-ev.de","02472 97 08 13","http://www.bauhandwerk-ev.de"
"Bauerschmitt Markus","","Waischenfeld","baugeschaeft.bauerschmitt@gmail.com","0171 6 92 04 85",""
"Baufachgeschäft Robert Bialek - Fax","Gröbastr. 8","Radebeul","info@bau-bialek.de","0351 8 30 16 70",""
"Baufirma Hinkelmann","Sonnenstr. 11","Frankenberg/Sa.","firma.hinkelmann@web.de","037206 7 22 77",""
"Baufirma J. Jährig GmbH","Fuchsstr. 4, (Neugersdorf)","Ebersbach-Neugersdorf","info@jaehrig-bau.de","03586 70 20 90",""
"Baufirma Otto Inh. Dirk Otto e.K.","Zum Schieritzholz 7","Stauchitz","ottobau@t-online.de","035268 8 20 53",""
"Baufreund GmbH","Fichtestr. 4","Plauen","baufreund@web.de","03741 22 40 99",""
"Baufu GmbH","Oststr. 92","Treuen","baufu@baufu.de","037468 6 61-0",""
"Bauges. Walter Hellmich GmbH","Saarstr. 15, (Innenstadt)","Dinslaken","info@hellmich-gruppe.de","02064 4 73 21 70","https://www.hellmich-gruppe.de"
"Baugeschäft B & S","Geißmannsdorfer Str. 24, (Geißmannsdorf)","Bischofswerda","baugeschaeft.bs@gmx.de","03594 70 38 97",""
"Baugeschäft B. Gebbeken GmbH & Co.KG","Hammer-Tannen-Str. 17","Haselünne","info@gebbeken-bau.de","05961 95 66 55","http://www.gebbeken-bau.de"
"Baugeschäft Bärwinkel GmbH","Ölmühle 1, (Otterstedt)","Greußen","buero@baugeschaeft-baerwinkel.de","036370 4 11 70","http://www.baugeschaeft-baerwinkel.de"
"Baugeschäft Bernd Zander","Am Lindenberg 4","Gardelegen","zanderbau@gmx.de","03907 42 00 90","http://www.zander-bau.de"
"Baugeschäft Bielatal Jochen Flath GmbH","Freiberger Str. 469, (Pfaffroda)","Olbernhau","info@bau-bielatal.de","037360 6 50 00","https://www.bau-bielatal.de/"
"Baugeschäft Boberach Inh. Kai Boberach","Steinstr. 7, (Gröba)","Riesa","info@baugeschaeft-boberach.de","03525 74 86 52",""
"Baugeschäft Böhmer","Laacher Weg 48, (Büderich)","Meerbusch","boehmercarsten@gmx.de","02132 6 85 91 67",""
"Baugeschäft Böttcher","Paul-Keller-Str. 28","Neumarkt i.d.OPf.","boettcherbau@googlemail.com","09181 5 23 07 55",""
"Baugeschäft Brähler & Sieker","Linienstr. 41, (Schlebusch)","Leverkusen","braehler-sieker@t-online.de","0214 4 89 04","http://www.braehler-sieker.de"
"Baugeschäft C. Kustin GmbH","Auf der Hube 32, (Oldendorf)","Salzhemmendorf","vorstand@tsv-schwalbe-tuendern.de","05153 80 01 14","http://www.tsv-schwalbe-tuendern.de"
"Baugeschäft Eichler","Louise-Otto-Str. 4","Meißen","baufirma.eichler@freenet.de","03521 71 98 98",""
"Baugeschäft Else GmbH Hoch- u. Stahlbetonbau","Milser Str. 37, (Milse)","Bielefeld","info@baugeschaeft-else.de","0521 33 29 17","http://www.baugeschaeft-else.de"
"Baugeschäft Falk Schütze","Gartenstr. 1","Tharandt","falk.schuetze1964@gmail.com","0172 3 57 12 18",""
"Baugeschäft Franz Tatzko","Gewerbegebiet 9","Drakenburg","info@baugeschaeft-tatzko.de","05024 8 89 74","https://www.baugeschaeft-tatzko.de/"
"Baugeschäft Gäbel","Bergstr. 33, (Seifersdorf)","Dippoldiswalde","bg-gaebel@live.de","03504 61 04 76",""
"Baugeschäft Gäbel","Bergstr. 33, (Seifersdorf)","Dippoldiswalde","bg-gaebel@live.de","01522 7 94 04 40",""
"Baugeschäft Gebr. Baumann","Alte Schmiede 3","Brinkum","info@firmabaumann.de","04950 7 77","http://www.firmabaumann.de"
"Baugeschäft Gebrüder Meyner GmbH","Gottfried-Schenker-Str. 7, (Ottendorf)","Lichtenau","baugeschaeft-meyner@t-online.de","",""
"Baugeschäft Geißler GmbH","Dohnaer Str. 1, (Strehlen)","Dresden","info@baugeschaeft-geissler.de","0351 4 71 87 41",""
"Baugeschäft Gerd Reichel GmbH","Mittelweg 3, (Cunnersdorf)","Glashütte","baugeschaeft-reichel@gmx.de","035053 4 95 27",""
"Baugeschäft Granz GmbH Bauunternehmen","Körnerstr. 5","Limbach-Oberfrohna","info@granz-gmbh.de","03722 73 77-0","http://www.granz-gmbh.de"
"Baugeschäft Hagen Schulze","Stannewischer Str. 1A","Niesky","info@schulzehagen-bau.de","03588 2 59 70 43",""
"Baugeschäft Happ GmbH","Altchemnitzer Str. 27, (Altchemnitz)","Chemnitz","info@baugeschaeft-happ.de","0371 3 89 91 16","https://www.baugeschaefthapp.de"
"Baugeschäft Hegenbart Baugeschäft","August-Bebel-Str. 24, (Gablenz)","Stollberg/Erzgeb.","info@baugeschaeft-hegenbart.de","","https://bauunternehmen-hegenbart.de"
"Baugeschäft Hegenbart Baugeschäft","August-Bebel-Str. 24, (Gablenz)","Stollberg/Erzgeb.","info@baugeschaeft-hegenbart.de","037296 92 59 90","https://bauunternehmen-hegenbart.de"
"Baugeschäft Heinrich Heiland GmbH","Augustinerstr. 20","Rottenbuch","info@heiland-bau.de","08867 3 25","http://www.heiland-bau.de"
"Baugeschäft Heinz Oehmig GmbH","Großenhainer Str. 66A","Meißen","info@baugeschaeft-oehmig.de","03521 73 30 14",""
"Baugeschäft Hendrik Wegner Bauunternehmen","Rothenkirchener Str. 107","Hartmannsdorf b. Kirchberg","baugeschaeft.wegner@t-online.de","037602 1 81 31","http://www.wegner-bau.com"
"Baugeschäft Herbold GmbH Bauunternehmung","Am Hohlen Weg 25","Hofgeismar","kontakt@herbold-bau.de","05671 29 87","http://www.herbold-bau.de"
"Baugeschäft Hoyer e.K. Inh. Fred Schernikau","Pfingstangerring 26, (Handorf)","Peine","hoyer.bau@htp-tel.de","05171 2 47 94","https://bghoyer.de/"
"Baugeschäft Huber GmbH & Co.KG","Manhartsdorf 18, (Manhartsdorf)","Wartenberg","info@baugeschaeft-huber.de","08762 18 89","http://www.baugeschaeft-huber.de"
"Baugeschäft Ivan Zadro GmbH","Klöcknerstr. 4a","Rodgau","info@zadrobau.de","06106 7 93 61","http://www.zadrobau.de"
"Baugeschäft Ivan Zadro GmbH","Klöcknerstr. 4a","Rodgau","info@zadrobau.de","",""
"Baugeschäft J.Holsten GmbH","Fischerhuder Moorland 10, (Quelkhorn)","Ottersberg","info@baugeschaeft-holsten.de","0173 6 22 36 55","https://www.baugeschaeft-holsten.de"
"Baugeschäft Jens Feierabend GmbH","Hauptstr. 8","Mittelsömmern","weingartner.bau@t-online.de","036041 3 28 67","https://sellwerk.de/firmenprofil/baugeschaeft-jens-feierabend-gmbh"
"Baugeschäft Jochen Dörr GmbH","Industriering 5","Edenkoben","info@doerr-bau.de","06323 25 06","http://www.doerr-bau.de"
"Baugeschäft Jörg Kaltschmidt","Mühlwiesenweg 23, (Pennrich)","Dresden","info@baugeschaeft-kaltschmidt.de","0351 4 02 21 61",""
"Baugeschäft Jörg Preusche","Dorfstr. 97B, (Langburkersdorf)","Neustadt in Sachsen","info@preusche-bau.de","03596 50 24 98","https://www.preusche-bau.de"
"Baugeschäft Jürgen Gräfe GmbH","Prietitzer Str. 2B, (Kriepitz)","Elstra","info@xn--baugeschft-grfe-7kbf.de","035793 50 66",""
"Baugeschäft Jürgen Hogrefe GmbH & Co. KG","Hauptstr. 19","Hassel","info@baugeschaeft-hogrefe.de","04254 5 31","https://www.baugeschaeft-hogrefe.de"
"Baugeschäft Jürgen Schüßler","Schönauer Str. 28","Zobes","info@bau-schuessler.de","",""
"Baugeschäft Jürgen Üffing GmbH","Büdericher Landwehr 3 A, (Büderich)","Wesel","j.ueffing.gmbh@t-online.de","02803 12 33",""
"Baugeschäft Keil & Grafe Nachf. Volker Grafe e.K.","An der Silberstr. 13 A, (Sora)","Klipphausen","info@keil-grafe.de","0170 2 74 83 45",""
"Baugeschäft Knut Stegmann","Müllinger Str. 4, (Müllingen)","Sehnde","info@stegmanns-hof.de","05138 6 00 30 80","https://www.stegmanns-hof.de"
"Baugeschäft Leistner Hoch- und Tiefbau","Eibenstocker Str. 35, (Hundshübel)","Stützengrün","baugeschaeftleistner@gmx.de","0160 7 26 78 52","http://www.baugeschäft-leistner.de/"
"Baugeschäft Loker GmbH & Co. KG","Brinkstr. 91","Raesfeld","oestreich@lokerbau.de","02865 95 87-0","http://www.lokerbau.de"
"Baugeschäft Mario Lehmann Baugeschäft","Walter-Klippel-Str. 2, (Adelsberg)","Chemnitz","kontakt@baugeschaeft-lehmann.de","","http://www.baugeschaeft-lehmann.de"
"Baugeschäft Mario Zimmermann","Obere Dorfstr. 19, (Hennersdorf)","Dippoldiswalde","m.zimmermann-hdf@gmx.de","035052 6 35 43",""
"Baugeschäft Max Putz GmbH & Co.KG","","Truchtlaching","info@maxputz.de","0170 5 44 60 82","http://www.maxputz.de"
"Baugeschäft Mazura GmbH","","Ottendorf","dm@mazura-bau.de","036426 5 09 09","http://www.mazura-bau.de"
"Baugeschäft Neve GmbH","Waller Heuweg 4","Alfhausen","nevebau@yahoo.de","05464 30 24","https://www.neve-bau.de"
"Baugeschäft Nordharz GmbH","Pölkenstr. 7","Quedlinburg","info@bgnh.de","03946 9 07 46 20","http://bgnh.de"
"Baugeschäft Peter Voigt GmbH","Hohe Str. 8, (Holtendorf)","Markersdorf","info@voigt-bau.de","03581 74 24-0",""
"Baugeschäft Pieczyk Inh. Torsten Blume","Königendorfer Str. 55, (Kochstedt)","Dessau-Roßlau","info@pieczyk-bau.de","0340 51 74 04","https://www.pieczyk-bau.de"
"Baugeschäft Rocco Uhlig Bauunternehmer","Am Bach 4","Oberlungwitz","rocco-uhlig@arcor.de","03723 67 76 81","http://baugeschaeft-rocco-uhlig-oberlungwitz.de"
"Baugeschäft Roland Teucher OHG","Heidestr. 4, (Schönfeld)","Thermalbad Wiesenbad","info@teucher-bau.de","03733 5 13 75",""
"Baugeschäft Ruhland Baugeschäft","George-Bähr-Str. 7a, (Forchheim)","Pockau","baugeschaeft-ruhland@freenet.de","037367 8 29 50","http://www.baugeschaeft-ruhland.de"
"Baugeschäft Schnabel GmbH","Am Krümmling 1, (Zwintschöna)","Kabelsketal","info@baugeschaeft-schnabel.de","0345 68 30 03 70","http://www.baugeschaeft-schnabel.de"
"Baugeschäft Silvio Müller","Heidestr. 25, (Karsdorf)","Rabenau","info@wir-machen-den-hof.de","0172 8 42 68 03","http://www.wir-machen-den-Hof.de"
"Baugeschäft Steffen Röllig","Ottendorfer Weg 9","Sebnitz","steffenroellig@web.de","035971 8 33 55",""
"Baugeschäft Steiger GmbH","Richard-Rentsch-Str. 25A, (Görbersdorf)","Oederan","firma@baugeschaeft-steiger.de","",""
"Baugeschäft Stübinger Hoch- und Tiefbau","Am Eulenhof 10A, (Mangersreuth)","Kulmbach","info@ast-bau.de","09221 60 66-11",""
"Baugeschäft Thobaben GmbH & Co. KG","Augustendorf 19A, (Augustendorf)","Gnarrenburg","info@thobaben-baugeschaeft.de","04763 73 43","http://www.thobaben-baugeschaeft.de"
"Baugeschäft Ulrich Kreher Bauunternehmen","Neue Hauptstr. 7, (Hohndorf)","Großolbersdorf","kreherbau@web.de","03725 2 38 92",""
"Baugeschäft und Gardinenstudio Böhmer","Körnerstr. 11","Glauchau","baugeschaeft-boehmer@gmx.de","","http://www.baugeschaeft-boehmer.de"
"Baugeschäft Uwe Franke Baugeschäft","","","xfrankex@web.de","09251 4 27 00 54",""
"Baugeschäft Walter Ebert GmbH","Kastanienstr. 18","Reichenbach im Vogtland","ebert.bau@web.de","03765 3 25 92 95",""
"Baugeschäft Walther GmbH Baugeschäft","Friedensring 40, (Schreiersgrün)","Treuen","bau.walther@gmx.de","037468 21 65","https://bauwalther.de/"
"Baugeschäft Wehner","Hauptstr. 1b, (Bischheim)","Haselbachtal","bau-wehner@freenet.de","03578 7 12 07",""
"Baugeschäft Wilke","August-Bebel-Str. 53","Olbersdorf","info@bauwilke.de","03583 51 14 18","http://www.bauwilke.de"
"Baugeschäft Wolfgang Böhmer","Körnerstr. 11","Glauchau","baugeschaeft-boehmer@gmx.de","03763 7 50 32","http://www.baugeschaeft-boehmer.de"
"Baugeschäft Ziegenhorn GmbH","Zuckerfabrik 15, (Obernjesa)","Rosdorf","info@baugeschaeft-ziegenhorn.de","05509 4 35","http://www.baugeschaeft-ziegenhorn.de"
"Baugeschäfte Christof Lang GmbH","Breitenlesau 60, (Breitenlesau)","Waischenfeld","c.lang.gmbh@t-online.de","09202 5 25",""
"Baugesellschaft Am Scheibenberg mbH","Silberstr. 1A","Scheibenberg","kontakt@bas-scheibenberg.de","037349 6 56-0","https://bas-scheibenberg.de"
"Baugesellschaft Bielefeld GmbH & Co. KG Hausverwaltung","Hanfstr. 31, (Innenstadt)","Bielefeld","info@list-gruppe.de","0521 93 17-03","http://www.listbau.de/"
"Baugesellschaft Brechel mbH Town Country Lizenzpartner","Dresdener Str. 12","Bernsdorf","mail@bgb-brechel.de","035723 9 34 95",""
"Baugesellschaft Filser GmbH & Co. KG Bauunternehmen","Brandenburger Str. 33, (Steinbüchel)","Leverkusen","hv@baugesellschaft-filser.de","0214 9 10 21","http://www.filser-wohnungen.de"
"Baugesellschaft Gebr. Rank GmbH & Co.","Emil-Geis-Str. 1, (Thalkirchen)","München","info@rank-bau.de","0179 2 92 80 83","https://www.rank-bau.de/"
"Baugesellschaft Gieschen mbH","Alte Bahnhofstr. 4A, (Dorndorf)","Krayenberggemeinde","weingartner.bau@t-online.de","036963 42 16","https://sellwerk.de/firmenprofil/baugesellschaft-gieschen-mbh"
"Baugesellschaft HELLMICH mbH","August-Bebel-Damm 58, (Gewerbegebiet Nord)","Magdeburg","info@hellmich-gruppe.de","0391 5 09 09-0","http://www.hellmich-gruppe.de"
"Baugesellschaft Horn GmbH & Co KG","Karl-Witte-Str. 2, (Lochau)","Schkopau","info@f-k-horn.de","0345 68 89 10-0","http://www.f-k-horn.de"
"Baugesellschaft Launer mbH","Kapellenstr. 4","Obermaßfeld-Grimmenthal","baugesellschaft-launer@t-online.de","036949 2 28 41","http://www.baugesellschaft-launer.de"
"Baugesellschaft Nestler GmbH Uwe Nestler","Marpergerstr. 26, (Schleußig)","Leipzig","info@bu-nestler.de","0341 4 80 96 65","https://bauunternehmen-nestler.de"
"Baugesellschaft Oppermann mbH Co. KG","Eversteiner Str. 4A","Arholzen","info@baugesellschaft-oppermann.de","05532 9 70 07","http://www.baugesellschaft-oppermann.de"
"Baugesellschaft Weber mbH","Robert-Siewert-Str. 26, (Markersdorf)","Chemnitz","info@weber-sachsen.de","0172 8 56 29 32",""
"BAUGRUND Bau- und Grundstücksgesellschaft mbH & Co. Bauträger KG","Roscherstr. 6, (Mitte)","Hannover","info@intec.de","0511 3 40 18-0","http://www.baugrund-kg.de"
"Bauhandwerk Albrecht Jens Maurermeister","Friedrich-Jahn-Str. 18, (Hörnitz)","Bertsdorf-Hörnitz","info@bau-albrecht.de","03583 51 12 30","http://www.bau-albrecht.de"
"Bauhandwerk Raab GmbH Bauhandwerk","Am Kirschberg 24","Kamenz","mail@bauhandwerk-raab.de","03578 37 40 40","http://www.bauhandwerk-raab.de"
"Bauhandwerk und Bautrocknung Inh. Siegfried Polster","Gert-Hofmann-Str. 11","Limbach-Oberfrohna","sig-polster@onlinehome.de","03722 60 03 31","http://www.bautrocknung-polster.de"
"BAUHANDWERKERGILDE DRESDEN GmbH","Loschwitzer Str. 21, (Blasewitz)","Dresden","info@baugilde-dresden.de","0351 3 10 52 27",""
"BAUHANDWERKERGILDE DRESDEN GmbH","Loschwitzer Str. 21, (Blasewitz)","Dresden","info@baugilde-dresden.de","0351 31 90 53 82",""
"BAUHANDWERKERGILDE DRESDEN GmbH","Loschwitzer Str. 21, (Blasewitz)","Dresden","info@baugilde-dresden.de","0351 3 36 05 23",""
"Bauhandwerksbetrieb Kaulfuß","Ringstr. 41, (Wünschendorf)","Dürrröhrsdorf-Dittersbach","info@baubetrieb-kaulfuss.de","0162 2 57 13 15",""
"Bauhauf GmbH Hoch- u. Tiefbau","Industriestr. 24","Coswig","info@bauhauf.de","03523 7 28 63",""
"Bauhauf GmbH Hoch- und Tiefbau","Industriestr. 24","Coswig","info@bauhauf.de","03523 7 26 31",""
"Bauhaus AG","R 5 17, (Quadrate)","Mannheim","service@bauhaus.info","0621 48 02 82-0","https://www.bauhaus.info/fachcentren/fachcentrum-mannheim/fc/655"
"Bauherrengemeinschaft Haubner & Keller GbR Makler und Bauträger","Alte Str. 280A, (Sohland)","Sohland a. Rotstein","haubnergmbh@t-online.de","035828 7 64-74",""
"Bauhof Bensch GmbH","Kamenzer Str. 9","Räckelwitz","kontakt@bauhof-bensch.de","035796 9 69 60","https://www.bauhof-bensch.de/"
"Bauhof der Bauunternehmung Hofschröer GmbH & Co. KG","Friedrich-Ebert-Str. 127, (Laxten)","Lingen (Ems)","info@hofschroeer.de","0591 80 04 97 41","http://www.hofschroeer.de"
