"agency_name","address","city","email","phone_number","website"
"Baugeschäft Uwe Franke Baugeschäft","","","xfrankex@web.de","09251 4 27 00 54",""
"Baugeschäft Uwe Heiser","Wahleser Weg 1, (Heßles)","Fambach","","",""
"Baugeschäft Uwe Klein","Sonnenkamp 14","Wohnste","","0151 25 27 29 72","http://www.klein.de"
"Baugeschäft Walter Ebert GmbH","Kastanienstr. 18","Reichenbach im Vogtland","ebert.bau@web.de","03765 3 25 92 95",""
"Baugeschäft Walther GmbH Baugeschäft","Friedensring 40, (Schreiersgrün)","Treuen","bau.walther@gmx.de","037468 21 65","https://bauwalther.de/"
"Baugeschäft Wehner","Hauptstr. 1b, (Bischheim)","Haselbachtal","bau-wehner@freenet.de","03578 7 12 07",""
"Baugeschäft Weidemann GmbH & Co.KG","Rosental 7, (Reinhausen)","Gleichen","","05592 12 64","https://www.baugeschaeft-weidemann.de"
"Baugeschäft Weiss GmbH","Baldersau 1","Hausen im Wiesental","","0160 97 07 00 61","http://www.baugeschaeft-weiss.de"
"Baugeschäft Werner","Oberhainer Str. 18, (Langenleuba-Oberhain)","Penig","","037381 52 12",""
"Baugeschäft Werner","Rainweg 5","Heuchlingen","","07174 80 43 02",""
"Baugeschäft Werner Borchers","Landwehrstr. 6, (Utbremen)","Bremen","","0421 3 98 97 27",""
"Baugeschäft Wiemer GmbH","","","","0202 52 67 66",""
"Baugeschäft Wilke","August-Bebel-Str. 53","Olbersdorf","","03583 51 14 18","http://www.bauwilke.de"
"Baugeschäft Wittmann GmbH","","Altendorf","","09675 9 14 02 10",""
"Baugeschäft Wönkhaus","Im Hagen 8, (Im Hagen)","Radevormwald","","01520 5 97 90 55",""
"Baugeschäft Wolfgang Böhmer","Körnerstr. 11","Glauchau","baugeschaeft-boehmer@gmx.de","03763 7 50 32","http://www.baugeschaeft-boehmer.de"
"Baugeschäft Wolfgang Hahn","Mutzschener Str. 29, (Grechwitz)","Grimma","","03437 7 49 60 10","http://www.xn--baugeschft-hahn-7kb.de"
"Baugeschäft Ziegenhorn GmbH","Zuckerfabrik 15, (Obernjesa)","Rosdorf","","05509 4 35","http://www.baugeschaeft-ziegenhorn.de"
"Baugeschäft Zimmermann GmbH","Berggäßchen 9","Alsfeld","","06631 7 26 79",""
"Baugeschäft Zimmermann GmbH","Berggäßchen 9","Alsfeld","","0171 1 45 98 23",""
"Baugeschäfte Christof Lang GmbH","Breitenlesau 60, (Breitenlesau)","Waischenfeld","c.lang.gmbh@t-online.de","09202 5 25",""
"Baugesellschaft Am Scheibenberg mbH","Silberstr. 1A","Scheibenberg","kontakt@bas-scheibenberg.de","037349 6 56-0","https://bas-scheibenberg.de"
"Baugesellschaft Bielefeld GmbH & Co. KG Hausverwaltung","Hanfstr. 31, (Innenstadt)","Bielefeld","","0521 93 17-03","http://www.listbau.de/"
"Baugesellschaft Brechel mbH Town Country Lizenzpartner","Dresdener Str. 12","Bernsdorf","mail@bgb-brechel.de","035723 9 34 95",""
"Baugesellschaft Dinter mbH","Berliner Str. 5, (Döllnitz)","Schkopau","","0345 7 82 09 02","http://www.baugesellschaft-dinter.de"
"Baugesellschaft Dirk Kutheus GmbH","Hampeschstr. 48, (Soller)","Vettweiß","","02424 20 00 50","http://www.kutheus.com"
"Baugesellschaft Filser GmbH & Co. KG Bauunternehmen","Brandenburger Str. 33, (Steinbüchel)","Leverkusen","","0214 9 10 21","http://www.filser-wohnungen.de"
"Baugesellschaft Gebr. Benkelberg u. Co. GmbH","An der B41, (Sponsheim)","Bingen am Rhein","","06721 4 69 86","http://www.bauschuttdeponie.com"
"Baugesellschaft Gebr. Rank GmbH & Co.","Emil-Geis-Str. 1, (Thalkirchen)","München","","0179 2 92 80 83","https://www.rank-bau.de/"
"Baugesellschaft Gieschen mbH","Alte Bahnhofstr. 4A, (Dorndorf)","Krayenberggemeinde","","036963 42 16","https://sellwerk.de/firmenprofil/baugesellschaft-gieschen-mbh"
"Baugesellschaft Giesel + Sieber mbH","An der Kreuzheck 56, (Schwanheim)","Frankfurt am Main","","069 93 54 04 48",""
"Baugesellschaft Hellmann GmbH","Ernst-Thälmann-Str. 1, (Viernau)","Steinbach-Hallenberg","","036847 50 98 65",""
"Baugesellschaft HELLMICH mbH","August-Bebel-Damm 58, (Gewerbegebiet Nord)","Magdeburg","","0391 5 09 09-0","http://www.hellmich-gruppe.de"
"Baugesellschaft Hendreich mbH","Kalkstr. 40","Zeitz","","03441 72 58 32",""
"Baugesellschaft Horn GmbH & Co KG","Karl-Witte-Str. 2, (Lochau)","Schkopau","","0345 68 89 10-0","http://www.f-k-horn.de"
"Baugesellschaft Launer mbH","Kapellenstr. 4","Obermaßfeld-Grimmenthal","","036949 2 28 41","http://www.baugesellschaft-launer.de"
"Baugesellschaft Marion Schumann mbH","Mainkling 38, (Mainkling)","Frankenhardt","","0160 94 75 72 52",""
"Baugesellschaft Marion Schumann mbH","Mainkling 38, (Mainkling)","Frankenhardt","","07959 92 49 30",""
"Baugesellschaft Marion Schumann mbH","Mainkling 38, (Mainkling)","Frankenhardt","","",""
"Baugesellschaft Martinez mbH","Bayernstr. 11B","Regenstauf","","",""
"Baugesellschaft Martinez mbH","Bayernstr. 12B","Regenstauf","","09402 17 31",""
"Baugesellschaft Mayr mbH","Telemannstr. 11","Ingolstadt","","0841 9 68 16-0","http://www.baugesellschaft-rm.de"
"Baugesellschaft mbH Straubelt","Chemnitzer Str. 42","Niederwiesa","","03726 66 41","https://www.rohrleitungsbauverband.de/alle-bundeslaender/mitglieder-sachsen/15249-STRAUBELT-NIEDERWIES."
"Baugesellschaft München-Land GmbH","St.-Valentin-Weg 20A","Unterföhring","","089 96 05 38 64",""
"Baugesellschaft Nestler GmbH Uwe Nestler","Marpergerstr. 26, (Schleußig)","Leipzig","","0341 4 80 96 65","https://bauunternehmen-nestler.de"
"Baugesellschaft Nima UG Bauunternehmen für alle Bauleistungen","","Göttingen","","0551 5 03 12 58",""
"Baugesellschaft Olaf Lange","Halleschestr. 120, (Wahren)","Leipzig","","0177 6 88 12 36",""
"Baugesellschaft Oppermann mbH Co. KG","Eversteiner Str. 4A","Arholzen","","05532 9 70 07","http://www.baugesellschaft-oppermann.de"
"Baugesellschaft Schwenger GmbH","Egertweg 1/1, (Gschlachtenbretzingen)","Michelbach an der Bilz","","0791 26 07",""
"Baugesellschaft Sudbrack mbH","Bielitzer Str. 42, (Hillegossen)","Bielefeld","","0521 98 80-0","http://www.sudbrack.de"
"Baugesellschaft Ulstertal GmbH","Borscher Str. 11","Geisa","","036967 7 46-0","http://www.ulstertalbau.de/"
"Baugesellschaft Weber mbH","Robert-Siewert-Str. 26, (Markersdorf)","Chemnitz","info@weber-sachsen.de","0172 8 56 29 32",""
"Baugesellschaft Werner Jäckel GmbH & Co. KG Baugeschäft","Im Tuchscheren 13","Oberwesel","","06744 3 31","http://www.jaeckel-baugesellschaft.de"
"Baugesellschaft Wolfgang Metz mbH & Co. KG Bauunternehmen","Neuenhöfer Allee 51, (Sülz)","Köln","","0221 22 25 60-0","http://www.metzbau.de"
"Baugesellschaft Zeven mbH","Offenser Weg 2","Heeslingen","","04281 7 18-44","http://www.bgz-zeven.de"
"BauGmbH Alois Pauli","Winkelbrunn 6a, (Winkelbrunn)","Freyung","","08551 57 69-0",""
"BAUGRUND Bau- und Grundstücksgesellschaft mbH & Co. Bauträger KG","Roscherstr. 6, (Mitte)","Hannover","","0511 3 40 18-0","http://www.baugrund-kg.de"
"Baugrund Salzgitter GmbH","Söhlekamp 31, (Bruchmachtersen)","Salzgitter","","05341 2 44 98 45","http://www.baugrund-salzgitter.de"
"BauGrund Süd Gesellschaft für Geothermie mbH","Nailastr. 7, (Perlach)","München","","089 4 50 81 67-0",""
"Baugrunderschließung Grimme GmbH","Breitenhainer Str. 1, (Bünauroda)","Meuselwitz","","03448 4 41 20",""
"Baugruppe Merscheid Ges. f. Baumaßnahmen aller Art mbH","Bebelallee 18, (Merscheid)","Solingen","","0212 33 65 56",""
"Baugruppe West","","Düren","","02421 6 94 72 29",""
"Bauhandwerk Albrecht Jens Maurermeister","Friedrich-Jahn-Str. 18, (Hörnitz)","Bertsdorf-Hörnitz","info@bau-albrecht.de","03583 51 12 30","http://www.bau-albrecht.de"
"Bauhandwerk Hahn","Straße der Einheit 125","Schwarzenberg/Erzgeb.","","03774 1 74 43 75",""
"Bauhandwerk Oybin GmbH","Freiligrathstr. 8, (Kurort Oybin)","Oybin, Kurort","","035844 7 02 94",""
"Bauhandwerk Peter Brand","Trammer Str. 27","Crivitz","","",""
"Bauhandwerk Raab GmbH Bauhandwerk","Am Kirschberg 24","Kamenz","mail@bauhandwerk-raab.de","03578 37 40 40","http://www.bauhandwerk-raab.de"
"Bauhandwerk und Bautrocknung Inh. Siegfried Polster","Gert-Hofmann-Str. 11","Limbach-Oberfrohna","sig-polster@onlinehome.de","03722 60 03 31","http://www.bautrocknung-polster.de"
"BAUHANDWERKERGILDE DRESDEN GmbH","Loschwitzer Str. 21, (Blasewitz)","Dresden","","0351 3 10 52 27",""
"BAUHANDWERKERGILDE DRESDEN GmbH","Loschwitzer Str. 21, (Blasewitz)","Dresden","info@baugilde-dresden.de","0351 31 90 53 82",""
"BAUHANDWERKERGILDE DRESDEN GmbH","Loschwitzer Str. 21, (Blasewitz)","Dresden","","0351 3 36 05 23",""
"Bauhandwerksbetrieb - Elko Krauße - Maurermeister","Fabrikstr. 8","Reichenbach","","0172 9 41 12 52",""
"Bauhandwerksbetrieb Kaulfuß","Ringstr. 41, (Wünschendorf)","Dürrröhrsdorf-Dittersbach","info@baubetrieb-kaulfuss.de","0162 2 57 13 15",""
"Bauhauf GmbH Hoch- u. Tiefbau","Industriestr. 24","Coswig","info@bauhauf.de","03523 7 28 63",""
"Bauhauf GmbH Hoch- und Tiefbau","Industriestr. 24","Coswig","info@bauhauf.de","03523 7 26 31",""
"Bauhaus AG","R 5 17, (Quadrate)","Mannheim","","0621 48 02 82-0","https://www.bauhaus.info/fachcentren/fachcentrum-mannheim/fc/655"
"Bauherrenberatung Bauausführung Baustoffhandel Josef Kraus","An der Eisengrube 32","Pappenheim","","09143 83 78 73",""
"Bauherrengemeinschaft Goddelau","Kammerhof 3, (Leeheim)","Riedstadt","","06158 74 91 64",""
"Bauherrengemeinschaft Haubner & Keller GbR Makler und Bauträger","Alte Str. 280A, (Sohland)","Sohland a. Rotstein","haubnergmbh@t-online.de","035828 7 64-74",""
"Bauherrengemeinschaft Kiendl u. Krompass","Glockenbecherstr. 23","Barbing","","09401 6 07 93 53",""
"Bauherrengemeinschaft Rolf Reinecke + Jörg Schmidt","Im Flath 2, (Hambühren II)","Hambühren","","05084 98 17 20","http://hic-bau.de"
"Bauherrengemeinschaft Üsi","Kabisländer 9, (Böhringen)","Radolfzell am Bodensee","","07732 94 19 00","http://www.architektur-raeffle.de"
"Bauhof","Am Luckengraben 1","Frickingen","","07554 92 46",""
"Bauhof","Bahnhofstr. 161C","Penig","","037381 8 39 78",""
"Bauhof","Erlenweg 3, (Schlatt)","Eriskirch","","07541 98 12 06",""
"Bauhof","Im Gewerbegebiet 22, (Untersiggingen)","Deggenhausertal","","07555 51 56",""
"Bauhof","Ziegelfeldstr. 47","Mögglingen","","07174 63 73",""
"Bauhof Altenhain","Ferdinandstr. 159, (Kleinolbersdorf-Altenhain)","Chemnitz","","0371 7 71 11 90",""
"Bauhof Bensch GmbH","Kamenzer Str. 9","Räckelwitz","kontakt@bauhof-bensch.de","035796 9 69 60","https://www.bauhof-bensch.de/"
"Bauhof Bleicherode","Nordhäuser Str. 10","Bleicherode","","036338 59 95 60","http://www.bleicherode.de"
"Bauhof der Bauunternehmung Hofschröer GmbH & Co. KG","Friedrich-Ebert-Str. 127, (Laxten)","Lingen (Ems)","","0591 80 04 97 41","http://www.hofschroeer.de"
"Bauhof Dürigen GmbH","Schwarzenberger Str. 2F, (Grünstädtel)","Schwarzenberg/Erzgeb.","info@bauhof-duerigen.de","03774 2 60 40","http://www.bauhof-duerigen.de"
"Bauhof Fraureuth","Fabrikgelände 16A","Fraureuth","info@fraureuth.de","03761 24 44","https://www.fraureuth.de"
"Bauhof Gornau","An der Linde 4A","Gornau/Erzgeb.","","03725 44 96 49",""
"Bauhof Ilkendorf GmbH","Ilkendorf 1, (Ilkendorf)","Nossen","bauhof-ilkendorf@web.de","035242 6 73 54",""
"Bauhof West Service GmbH","Scharfenberger Str. 53, (Mickten)","Dresden","","0351 4 27 57 41","https://bauhof-west.de/"
"Bauhütte Quedlinburg GmbH","Harzstr. 18, (Rieder)","Ballenstedt","","039485 61 56-0","http://www.bauhuettequedlinburg-gmbh.de"
"Bauidee Marcel Asbach","Bergstr. 3","Oberlahr","","0178 3 44 77 00","http://www.bauidee-asbach.de"
"Bauinnovation-Sesar GmbH","Hanfstrasse 6","Rastatt","","07222 5 96 53 51",""
"Bauinstandsetzung Sebnitz GmbH","Hohnsteiner Str. 14, (Amtshainersdorf)","Sebnitz","","035971 83 02 98",""
"Bauklinik GmbH, Brozda Gregor","Feldstr. 123, (Feudenheim)","Mannheim","","0621 79 94 47 11","https://www.bauklinik.de"
"baukonsult-knabe GmbH","","Erfurt","","0151 58 25 31 17",""
"Baukontor und Projekt GmbH","An der Schule 61, (Kunitz)","Jena","","03641 82 97 36",""
"Baukontor, Stefan M. Markovic","Abtgasse 1","Sindelfingen","","07031 38 03 80",""
"BauKonzept","Große Dollenstr. 16a","Baden-Baden","","07221 3 79 96 40",""
"Baukonzept Deister GmbH & Co. KG","Landstr. 84, (Kirchdorf)","Barsinghausen","","05105 58 55 65","http://www.baukonzept-deister.de"
"Baukonzept Keitemeier + Wesche GmbH & Co.KG","Bohlenstr. 27, (Innenstadt)","Gütersloh","","05241 53 16 34","http://www.baukonzept-gt.de"
"BAULEITER RHEIN-MAIN Bauleitungsbüro für Hochbau","Oberwaldstr. 16","Großkrotzenburg","","06186 5 67 69 51","http://www.bauleiter-rhein-main.de"
"Bauleitung","Rudolf-Breitscheid-Str. 9","Lichtenstein/Sa.","","037204 39 75",""
"Baum Axel Maurermeister","Grohanlage 8, (Kastel)","Mainz-Kastel","","0171 3 07 39 01",""
"Baum Heiko Maurermeisterbetrieb","Schallenstr. 44A, (Baumberg)","Monheim am Rhein","heiko_baum@t-online.de","02173 1 46 33",""
"Baum Hoch-, Tief- u. Straßenbau GmbH","Kniebisstr. 10","Renchen","","07843 99 55 40","http://www.baum-bau.de"
"Baum Rolf GmbH Bauunternehmung","Christian-Schlömer-Ring 10","Mechernich","","02256 78 54",""
"Baum Thilo","Zum Floßgraben 1, (Schkölen)","Markranstädt","","034444 2 04 58",""
"Baumann & Sohn GmbH","Körnerstr. 13A, (Neustift)","Freising","","08161 6 21 60","http://www.baumann-freising.de"
"Baumann Bauunternehmen GmbH","Nördlinger Weg 4, (Zipplingen)","Unterschneidheim","","07966 90 00-0",""
"Baumann - Die Haus GmbH Bauunternehmen","Steinstr. 34/1","Göppingen","","07161 9 87 38 34",""
"Baumann Frank Bauunternehmen","In den Grüben 1","Jockgrim","","07271 9 58 50","http://www.baumannbau.de"
"Baumann Franz","Riedermühle 2","Ilmmünster","","08441 8 10 12","http://www.baumann-bauunternehmen.de"
"Baumann GmbH Bauunternehmung","Heidenhofer Str. 17A, (Weiler zum Stein)","Leutenbach","","07195 25 30",""
"Baumann GmbH Bauunternehmung","Waldstr. 67","Eppingen","","07262 80 08",""
"Baumann K. Baugesellschaft mbH","Carl-Jordan-Str. 9","Kolbermoor","","08031 9 09 88-80","http://www.bauen-mit-baumann.de"
"Baumann Karl Inh. Peter Riemer e.K.","Raiffeisenstr. 1","Ludwigshafen am Rhein","","0621 67 48 09",""
"Baumann Massivhaus AG","Josef-Ruhr-Str. 30, (Innenstadt)","Euskirchen","","0800 0 44 88 00","http://www.baumann-massivhaus.de"
"Baumann Wohnbau GmbH","","","","09908 6 90",""
"Baumann Wohnbau GmbH","Haunwöhrer Str. 155","Ingolstadt","","0841 6 66 92","http://www.baumann-in.de"
"Baumanufaktur Stade GmbH Bernhardt, Ulf","Schnurweg 35","Stade","","04141 8 06 02 22",""
"Baumaschinenvermietung Oranienburg","Sachsenhausener Straße 26","Oranienburg","","0172 3 90 67 85","http://www.baumaschinenvermietung-oranienburg.de/"
"Baumbach Bau","Hallesche Str. 19, (Bitterfeld)","Bitterfeld-Wolfen","","03493 5 14 82 30","http://www.baumbach-bau.de"
"Baumeister Bernd Maurermeister","Goffineweg 1, (Dünnwald)","Köln","","0221 9 60 41 44",""
"Baumeister Blume GmbH","Leineweberstr. 9, (Hülptingsen)","Burgdorf","","05136 9 20 42 34","http://www.baumeister-blume.de"
"Baumeister u. Esseling Um-, Hochbau, Altbausanierung","Eichenstr. 16","Vreden","","02564 39 47 73",""
"Baumeisterbetrieb Stefan Pongratz","Obere Au 9C, (Au)","Neukirchen b.Hl.Blut","info@pongratz-bau.de","0173 9 19 12 19",""
"BAUMEN Bauunternehmen GmbH","Mainzer Str. 173","Bad Kreuznach","","",""
"Baumgärtel GmbH -Bauunternehmen- Zimmerei","Jahnstr. 5","Schönwald","baumgaertel-bau@t-online.de","09287 5 04 68",""
"Baumgärtner & Kilian Wohnbau GmbH","Reichelsdorfer Hauptstr. 126","Nürnberg","","0911 43 03 90 01","https://bauki-wohnbau.de/"
"Baumgärtner Alexander Meister bg Landschaftsbau & Garten, Straßenbau","","Augsburg","","01590 2 10 39 92",""
"Baumgärtner GmbH Hoch- Tief- und Betonbau","Hauptstr. 32, (Mörsch)","Frankenthal (Pfalz)","","06233 6 20 00",""
"Baumgart Baubetrieb","Stadtrodaer Landstraße 2","Zöllnitz","","03641 37 53-0","http://www.bb-jena.de"
"Baumgart GmbH Lehmbau & Zimmerei","Schäferweg 82","Hiddenhausen","","05223 87 92 25","http://www.baumgartundbaake.de"
"Baumgarten Guido","Abbestr. 7, (Leinefelde)","Leinefelde-Worbis","","0174 3 22 63 93","http://www.strassenbau-baumgarten.de"
"Baumgartl Jürgen Baugeschäft","Augsburger Str. 14A, (Mühlhausen)","Affing","","08207 83 62",""
"Baumgartner Bauunternehmen GmbH","Herzogstandweg 27, (West)","Landshut","","0871 6 20 03",""
"Baumgartner Johann Baugeschäft","Dorfstr. 16, (Mainbach)","Hollenbach","","08257 29 15",""
"Baumgartner Karl Bauunternehmung","Wolfstein 20, (Wolfstein)","Offenberg","","09906 7 89",""
"Baumont GmbH","Mainzer Landstr. 351-353, (Griesheim)","Frankfurt am Main","","069 75 84 98 17",""
"Baumtrog Eugen","Kanalweg 9, (Geddelsbach)","Bretzfeld","","0173 9 33 55 96",""
"Baun jun. Johann Baudienstleistungen","Reinhold-Schröder-Str. 3","Fürstenau","","05901 95 84 38",""
"Bauobjekt rsb GmbH & Co. KG","Wiesenstr. 21, (Heerdt)","Düsseldorf","info@bauobjekt-rsb.de","0211 69 55 49 30",""
"Bauorganisation H. J. Schüller GmbH & Co. KG","Werscher Str. 41","Würselen","","02405 7 11 61","http://www.bo-schueller.de"
"baupart gmbh - Niederlassung Bottrop","Hegestraße 4a, (Grafenwald)","Bottrop","","02045 95 10","https://www.baupart.de"
"baupart gmbh - Niederlassung Kamp-Lintfort","Friedrich-Heinrich-Allee 174","Kamp-Lintfort","","02842 93 30","https://www.baupart.de"
"baupart gmbh - Niederlassung Wesel","Mercatorstraße 21, (Schepersfeld)","Wesel","","0281 20 64 50","https://www.baupart.de"
"Baupartner Fritzlar GmbH","Geismarstr. 6","Fritzlar","","05622 91 65 95","http://www.baupartner-fritzlar.de"
"Baupartner Haus GmbH & Co. KG Hausbau Generalunternehmen; Schlüsselfertiger Hausbau","Faustin-Mennel-Str. 22, (Neuravensburg)","Wangen im Allgäu","","07528 64 46",""
"Bauplan GbR","Wennerscheider Str. 153, (Söntgerath)","Neunkirchen-Seelscheid","","02247 92 31 24","http://www.bauplan-ag.de"
"Bauplan Plus","Ahrweilerstr. 2, (Bad Neuenahr)","Bad Neuenahr-Ahrweiler","","02641 2 08 10 80",""
"Bauplanungen und Entwurf Hochbauingenieur","Mittelstr. 8","Bramsche","","05461 96 91 51",""
"Bauprinzip GmbH","In der Au 15","Oberursel (Taunus)","","06171 6 94 19 70","http://www.bauprinzip.de"
"Baupro GmbH & Co. KG","Kornstr. 311, (Huckelriede)","Bremen","","0421 59 75 77 65",""
"Bauprofi Ltd. Ali Alwan","Lingnerallee 3, (Pirnaische Vorstadt)","Dresden","bauprofisltd@gmail.com","0151 71 48 55 82",""
"BauProjekt Dresden UG (Haftungsbeschränkt)","Schäferstr. 61, (Friedrichstadt)","Dresden","info@bauprojekt-dresden.de","0351 20 61 74 01",""
"Bauprojekt Uka GmbH","Schachtstr. 3b","Giesen","","0176 64 89 23 09","https://bauprojekt-uka.de/"
"Baur Hans GmbH Bauunternehmung Transportbeton Kies- u. Betonwerk","Mandelbergstr. 24, (Rederzhausen)","Friedberg","","0821 6 00 90-0",""
"Baur Martin Maurermeister","Hauptstr. 15, (Oberrohr)","Ursberg","","08281 18 36",""
"Baur Matthias Bauunternehmung","Ortsstr. 12, (Hausen)","Singen (Hohentwiel)","","07731 4 89 70",""
"Baur und Söhne GmbH","Am Hirschbach 1","Gundremmingen","","08224 4 94",""
"BauRafPol Rafal Wojs","Mathilde-Berghofer-Weichner-Str. 1, (Freiham)","München","","089 89 19 77 17","http://www.baurafpol.de"
"Bauregie GmbH Karl-Leopold Czoik","Johanneswerkstr. 68, (Schildesche)","Bielefeld","","0521 89 31 22",""
"baureif Beratungs- und Erschließungsgesellschaft mbH","Wendentorwall 19, (Innenstadt)","Braunschweig","","0531 2 42 11 50","http://baureif.de"
"Baureko Kosinski","Hinter dem Knick 16","Badersleben","","039422 6 39 54",""
"Baureparaturen Dorndorf GmbH","","Dorndorf","","036963 22 75 91",""
"Baureparaturen Joachim Rudolph","Poxdorfer Str. 10","Graitschen b. Bürgel","","0173 3 74 47 71",""
"Baureparaturen Lichtenstein GmbH","Rudolf-Breitscheid-Str. 11","Lichtenstein/Sa.","","","https://www.baureparaturen-lichtenstein.de"
"Baureparaturen Lichtenstein GmbH Verwaltung","Rudolf-Breitscheid-Str. 11","Lichtenstein/Sa.","info@baureparaturen-lichtenstein.de","037204 23 89","https://www.baureparaturen-lichtenstein.de"
"Bauring Spezialbau GmbH","Chemnitzer Str. 38","Niederdorf","info@bauring-spezialbau.de","037296 7 99 55",""
"Baurschmid - Bau","Helenweg 6, (Donaualtheim)","Dillingen a.d.Donau","","0172 8 53 11 77",""
"Bausan Bauunternehmen GmbH","Lindwurmstr. 171, (Sendling)","München","","089 24 21 19 32","http://www.bausangmbh.de"
"Bausanierung & Brandschutz Balke","Stadtweg 60","Magdeburg","","0391 6 62 59 51",""
"Bausanierung GmbH Hoch- und Tiefbau","Hohnsteiner Str. 14, (Amtshainersdorf)","Sebnitz","","035971 5 84 37",""
"Bausanierung GmbH Sebnitz","Hohnsteiner Str. 14, (Amtshainersdorf)","Sebnitz","","0171 3 14 89 21",""
"Bausanierung Meyer","Bollener Landstr. 26","Achim","","04202 5 23 27 64","http://www.bausanierung-meyer.de"
"Bausanierung Rudolstadt","Caspar-Schulte-Str. 32, (West)","Rudolstadt","","03672 42 29 64",""
"Bausanierung Sven Steinkraus","Alexanderstr. 1","Kranichfeld","","036450 3 05 08","http://www.fassaden-putz.de"
"BauSaTec Bauunternehmen GmbH & Co.KG","Am Hehsel 38, (Hummelsbüttel)","Hamburg","","040 79 72 40 13","https://www.blauarbeit.de/p/hochbau/hamburg/jan_wilkowski/1492624.htm"
"Bausatzhaus Plus GmbH","Amerikastr. 16","Zweibrücken","","06332 8 07 75 50","http://www.ytong-bausatzhaus.de"
"Bausenhaus Bauunternehmen","Bergstr. 6","Stettfeld","","0171 2 69 32 64","http://www.bausenhaus.de"
"BauServ Inh.Silvo Wagner Dipl.-Ing.","Moselstr. 2, (Mondorf)","Niederkassel","","0228 4 54 99 20",""
"Bauservice","","","","03601 88 85 55",""
"Bauservice","Beethovenring 82","Stadtlohn","","02563 9 84 68","http://staudinger-bauservice.eu"
"Bauservice Bautz GmbH","Am Heiherhaus 3A, (Berkhof)","Wedemark","","05130 3 99 06",""
"Bauservice Becker","Herrenhaider Str. 4B","Burgstädt","","0174 2 94 16 29",""
"Bauservice Berghammer","Zum Schmitterberg 5B, (Wabern)","Geltendorf","","08206 9 62 10 73","http://www.bauservice-berghammer.de"
"Bauservice Christian Schleicher","Steinerne Wiese 27","Schmalkalden","","0151 23 00 06 25",""
"Bauservice Döring","Lehmkuhle 25, (Rittmarshausen)","Gleichen","","0173 7 17 03 78",""
"Bauservice Eckrich Firma","Marderweg 17, (Ottmarsheim)","Besigheim","","07143 81 12 00",""
"Bauservice Emmerich GmbH","Wickershain 46a, (Wickershain)","Geithain","","01520 9 45 34 14",""
"Bauservice - Ferle","Heidewinkel 7a","Sottrum","","0170 4 82 29 75","http://www.bauservice-ferle.de"
"Bauservice Gegic","Kronstädter Gasse 44, (Drabenderhöhe)","Wiehl","","02262 8 49 04 61",""
"Bauservice Havlicek","Zum Steinbruch 7, (Böhrigen)","Striegistal","","034322 1 25 00",""
"Bauservice Hengst","Wernsdorfer Str. 10, (Forchheim)","Pockau","","0162 4 03 97 32",""
"Bauservice Hyks","Immelmannstr. 4","Stade","","0152 28 80 37 56",""
"Bauservice Kellner","Pöllinger Str. 22, (Woffenbach)","Neumarkt i.d.OPf.","","09181 5 43 95 80",""
"Bauservice Kempinski GmbH","Löpsinger Str. 37","Nördlingen","","09081 2 90 00 94",""
"Bauservice Kloskowski","Timmerlahstr. 101, (Timmerlah)","Braunschweig","","0173 4 06 26 07",""
"Bauservice-KS GmbH","Rennebogen 7, (Neu Olvenstedt)","Magdeburg","","0174 1 64 27 71","http://www.bauservice-ks-gmbh.de"
"Bauservice Kunze","Carl-von-Ossietzky-Str. 3, (Nordvorstadt)","Weimar","","01522 4 55 12 02",""
"Bauservice Lehmann GmbH","Arnstedtstr. 48","Calbe (Saale)","","039291 49 76 71","http://www.bauservice-lehmann.de"
"Bauservice Leipzig UG","Kantstr. 53, (Südvorstadt)","Leipzig","","0341 60 07 66 13","http://www.bauserviceleipzig.de/"
"Bauservice Lunifix","","Berne","","04406 97 05 45","http://www.lunifix.de"
"Bauservice Marcel Spiegel","Salzwiesen 2","Hansestadt Salzwedel","","0171 9 27 28 78","https://bauservice-spiegel.de/"
"Bauservice Michel","Ottmannsdorf 20, (Ottmannsdorf)","Triptis","","036482 8 67 40","http://www.bauservice-michel.de"
"Bauservice Morris Köhler","Am Obstkeller 4","Höpfingen","","0172 6 23 92 97","http://www.heimwerkerservice-mk.de"
"Bauservice Ohnemus, Zimmerei & Holzbau","Rittistr. 6, (Kappel)","Kappel-Grafenhausen","","07822 86 57 08",""
"BauService Peter Schulz","Gleißlestr. 3","Bühl","","07223 9 43 61 85","https://www.schulz-bauservice.de"
"Bauservice Pfeil GmbH","Handwerkerstr. 24, (Dahlwitz-Hoppegarten)","Hoppegarten","","03342 2 52 10 20","https://bauservice-pfeil.de"
"Bauservice Philipp Asbach","Gappenacher Str. 20","Rüber","","0151 72 11 86 92",""
"Bauservice Renè Sturm Bauunternehmen","Forststr. 25","Neukirchen/Erzgeb.","","",""
"BauService RheinMain","In der Dörrwies 24","Ingelheim am Rhein","","06132 9 77 49 14","http://www.bauservice-rheinmain.de"
"BauService RheinMain","In der Dörrwies 24","Ingelheim am Rhein","","0172 5 11 91 23",""
"Bauservice Rico Mainka","Haldenblick 4","Hohndorf","","037204 8 75 91",""
"Bauservice Rico Mainka","Haldenblick 4","Hohndorf","","",""
"Bauservice S. Stoye","Dieskauer Str. 3","Schkopau","","0174 2 12 66 25","http://bds-stoye.de"
